id,user_id,bag_id,created_at,updated_at,completed_at,cancelled_at,,,,
952,1261,HTTP://BBQR.IO/BQSOR05490,16/03/2020 16:35,16/03/2020 17:39,NULL,16/03/2020 17:39,NULL,NULL,NULL,NULL
757,1262,HTTP://BBQR.IO/BQSOR05480,11/03/2020 20:26,11/03/2020 20:26,NULL,11/03/2020 20:26,NULL,NULL,NULL,NULL
831,1262,HTTP://BBQR.IO/BQSOR05480,13/03/2020 23:08,13/03/2020 23:08,NULL,13/03/2020 23:08,NULL,NULL,NULL,NULL
759,1263,HTTP://BBQR.IO/BQSOR05522,12/03/2020 05:27,12/03/2020 05:28,NULL,12/03/2020 05:28,NULL,NULL,NULL,NULL
1021,1265,HTTP://BBQR.IO/BQBET00371,20/03/2020 13:11,20/03/2020 13:11,NULL,20/03/2020 13:11,NULL,NULL,NULL,NULL
886,1269,HTTP://BBQR.IO/BQBET00295,15/03/2020 12:03,15/03/2020 13:10,NULL,15/03/2020 13:10,NULL,NULL,NULL,NULL
924,1269,HTTP://BBQR.IO/BQBET00295,16/03/2020 09:21,16/03/2020 10:17,NULL,16/03/2020 10:17,NULL,NULL,NULL,NULL
972,1269,HTTP://BBQR.IO/BQBET00295,17/03/2020 10:29,17/03/2020 21:53,NULL,17/03/2020 21:53,NULL,NULL,NULL,NULL
1018,1269,HTTP://BBQR.IO/BQBET00295,20/03/2020 09:19,20/03/2020 10:04,NULL,20/03/2020 10:04,NULL,NULL,NULL,NULL
1029,1269,HTTP://BBQR.IO/BQBET00295,21/03/2020 11:48,21/03/2020 13:52,NULL,21/03/2020 13:52,NULL,NULL,NULL,NULL
1032,1269,HTTP://BBQR.IO/BQBET00295,21/03/2020 17:47,21/03/2020 18:14,NULL,21/03/2020 18:14,NULL,NULL,NULL,NULL
1054,1269,HTTP://BBQR.IO/BQBET00295,26/03/2020 14:30,26/03/2020 15:33,NULL,26/03/2020 15:33,NULL,NULL,NULL,NULL
1057,1269,HTTP://BBQR.IO/BQBET00295,26/03/2020 15:33,26/03/2020 16:13,NULL,26/03/2020 16:13,NULL,NULL,NULL,NULL
1067,1269,HTTP://BBQR.IO/BQBET00295,30/03/2020 13:02,30/03/2020 14:13,NULL,30/03/2020 14:13,NULL,NULL,NULL,NULL
856,1275,HTTP://BBQR.IO/BQBET00291,14/03/2020 15:43,14/03/2020 15:43,NULL,14/03/2020 15:43,NULL,NULL,NULL,NULL
1013,1275,HTTP://BBQR.IO/BQBET00291,20/03/2020 04:26,20/03/2020 08:23,NULL,20/03/2020 08:23,NULL,NULL,NULL,NULL
1058,1275,HTTP://BBQR.IO/BQBET00291,26/03/2020 17:52,26/03/2020 18:40,NULL,26/03/2020 18:40,NULL,NULL,NULL,NULL
845,1276,HTTP://BBQR.IO/BQBET05918,14/03/2020 12:50,14/03/2020 13:48,NULL,14/03/2020 13:48,NULL,NULL,NULL,NULL
861,1278,HTTP://BBQR.IO/BQBET00494,14/03/2020 17:00,14/03/2020 17:00,NULL,NULL,NULL,NULL,NULL,NULL
843,1279,HTTP://BBQR.IO/BQBET01603,14/03/2020 12:40,14/03/2020 12:40,NULL,14/03/2020 12:40,NULL,NULL,NULL,NULL
934,1279,HTTP://BBQR.IO/BQBET01603,16/03/2020 12:06,16/03/2020 16:01,NULL,16/03/2020 16:01,NULL,NULL,NULL,NULL
950,1279,HTTP://BBQR.IO/BQBET01603,16/03/2020 16:02,16/03/2020 17:31,NULL,16/03/2020 17:31,NULL,NULL,NULL,NULL
976,1280,HTTP://BBQR.IO/BQBET01567,17/03/2020 13:02,17/03/2020 20:18,NULL,17/03/2020 20:18,NULL,NULL,NULL,NULL
959,1282,HTTP://BBQR.IO/BQBET06090,16/03/2020 19:07,16/03/2020 19:08,NULL,16/03/2020 19:08,NULL,NULL,NULL,NULL
980,1282,HTTP://BBQR.IO/BQBET06090,17/03/2020 17:15,17/03/2020 18:02,NULL,17/03/2020 18:02,NULL,NULL,NULL,NULL
1000,1282,HTTP://BBQR.IO/BQBET06090,18/03/2020 16:38,18/03/2020 17:42,NULL,18/03/2020 17:42,NULL,NULL,NULL,NULL
850,1283,HTTP://BBQR.IO/BQBET00297,14/03/2020 13:51,14/03/2020 16:05,NULL,14/03/2020 16:05,NULL,NULL,NULL,NULL
937,1283,HTTP://BBQR.IO/BQBET00297,16/03/2020 12:59,16/03/2020 13:37,NULL,16/03/2020 13:37,NULL,NULL,NULL,NULL
1009,1283,HTTP://BBQR.IO/BQBET00297,19/03/2020 18:17,19/03/2020 18:39,NULL,19/03/2020 18:39,NULL,NULL,NULL,NULL
1039,1283,HTTP://BBQR.IO/BQBET00297,23/03/2020 17:48,23/03/2020 18:07,NULL,23/03/2020 18:07,NULL,NULL,NULL,NULL
1046,1283,HTTP://BBQR.IO/BQBET00297,25/03/2020 14:26,25/03/2020 14:58,NULL,25/03/2020 14:58,NULL,NULL,NULL,NULL
1055,1283,HTTP://BBQR.IO/BQBET00297,26/03/2020 14:59,26/03/2020 15:22,NULL,26/03/2020 15:22,NULL,NULL,NULL,NULL
1060,1283,HTTP://BBQR.IO/BQBET00297,27/03/2020 16:46,27/03/2020 21:09,NULL,27/03/2020 21:09,NULL,NULL,NULL,NULL
1065,1283,HTTP://BBQR.IO/BQBET00297,29/03/2020 12:30,29/03/2020 13:26,NULL,29/03/2020 13:26,NULL,NULL,NULL,NULL
887,1284,HTTP://BBQR.IO/BQBET06101,15/03/2020 12:10,15/03/2020 12:12,NULL,15/03/2020 12:12,NULL,NULL,NULL,NULL
888,1284,HTTP://BBQR.IO/BQBET06101,15/03/2020 12:12,15/03/2020 13:55,NULL,15/03/2020 13:55,NULL,NULL,NULL,NULL
984,1287,HTTP://BBQR.IO/BQBET00530,17/03/2020 18:43,17/03/2020 18:43,NULL,17/03/2020 18:43,NULL,NULL,NULL,NULL
985,1287,HTTP://BBQR.IO/BQBET00530,17/03/2020 18:43,17/03/2020 18:44,NULL,17/03/2020 18:44,NULL,NULL,NULL,NULL
844,1288,HTTP://BBQR.IO/BQBET05909,14/03/2020 12:46,14/03/2020 14:09,NULL,14/03/2020 14:09,NULL,NULL,NULL,NULL
859,1288,HTTP://BBQR.IO/BQBET05909,14/03/2020 16:40,14/03/2020 18:53,NULL,14/03/2020 18:53,NULL,NULL,NULL,NULL
889,1288,HTTP://BBQR.IO/BQBET05909,15/03/2020 13:02,15/03/2020 14:31,NULL,15/03/2020 14:31,NULL,NULL,NULL,NULL
933,1288,HTTP://BBQR.IO/BQBET05909,16/03/2020 10:58,16/03/2020 14:01,NULL,16/03/2020 14:01,NULL,NULL,NULL,NULL
967,1288,HTTP://BBQR.IO/BQBET05909,17/03/2020 09:18,17/03/2020 10:51,NULL,17/03/2020 10:51,NULL,NULL,NULL,NULL
966,1290,HTTP://BBQR.IO/BQBET01513,17/03/2020 08:50,17/03/2020 09:29,NULL,17/03/2020 09:29,NULL,NULL,NULL,NULL
941,1291,HTTP://BBQR.IO/BQBET00380,16/03/2020 13:56,16/03/2020 13:56,NULL,16/03/2020 13:56,NULL,NULL,NULL,NULL
974,1291,HTTP://BBQR.IO/BQBET00380,17/03/2020 12:01,17/03/2020 12:20,NULL,17/03/2020 12:20,NULL,NULL,NULL,NULL
977,1291,HTTP://BBQR.IO/BQBET00380,17/03/2020 14:00,17/03/2020 14:42,NULL,17/03/2020 14:42,NULL,NULL,NULL,NULL
1019,1291,HTTP://BBQR.IO/BQBET00380,20/03/2020 10:57,20/03/2020 11:52,NULL,20/03/2020 11:52,NULL,NULL,NULL,NULL
1036,1291,HTTP://BBQR.IO/BQBET00380,23/03/2020 13:40,23/03/2020 14:39,NULL,23/03/2020 14:39,NULL,NULL,NULL,NULL
1043,1291,HTTP://BBQR.IO/BQBET00380,24/03/2020 14:44,24/03/2020 16:30,NULL,24/03/2020 16:30,NULL,NULL,NULL,NULL
1045,1291,HTTP://BBQR.IO/BQBET00380,25/03/2020 14:00,25/03/2020 14:32,NULL,25/03/2020 14:32,NULL,NULL,NULL,NULL
1053,1291,HTTP://BBQR.IO/BQBET00380,26/03/2020 13:06,26/03/2020 14:48,NULL,26/03/2020 14:48,NULL,NULL,NULL,NULL
1059,1291,HTTP://BBQR.IO/BQBET00380,27/03/2020 14:39,28/03/2020 11:19,NULL,28/03/2020 11:19,NULL,NULL,NULL,NULL
1062,1291,HTTP://BBQR.IO/BQBET00380,28/03/2020 11:19,28/03/2020 12:22,NULL,28/03/2020 12:22,NULL,NULL,NULL,NULL
1064,1291,HTTP://BBQR.IO/BQBET00380,29/03/2020 10:47,29/03/2020 11:53,NULL,29/03/2020 11:53,NULL,NULL,NULL,NULL
858,1292,HTTP://BBQR.IO/BQBET01509,14/03/2020 16:11,14/03/2020 17:24,NULL,14/03/2020 17:24,NULL,NULL,NULL,NULL
946,1292,HTTP://BBQR.IO/BQBET01509,16/03/2020 14:45,16/03/2020 15:56,NULL,16/03/2020 15:56,NULL,NULL,NULL,NULL
949,1292,HTTP://BBQR.IO/BQBET01509,16/03/2020 15:56,16/03/2020 16:51,NULL,16/03/2020 16:51,NULL,NULL,NULL,NULL
991,1292,HTTP://BBQR.IO/BQBET01509,18/03/2020 09:54,18/03/2020 12:14,NULL,18/03/2020 12:14,NULL,NULL,NULL,NULL
994,1292,HTTP://BBQR.IO/BQBET01509,18/03/2020 12:14,19/03/2020 17:17,NULL,19/03/2020 17:17,NULL,NULL,NULL,NULL
1015,1292,HTTP://BBQR.IO/BQBET01509,20/03/2020 08:04,20/03/2020 08:33,NULL,20/03/2020 08:33,NULL,NULL,NULL,NULL
1024,1292,HTTP://BBQR.IO/BQBET01509,20/03/2020 15:24,20/03/2020 17:24,NULL,20/03/2020 17:24,NULL,NULL,NULL,NULL
1027,1292,HTTP://BBQR.IO/BQBET01509,20/03/2020 21:11,21/03/2020 11:39,NULL,21/03/2020 11:39,NULL,NULL,NULL,NULL
1028,1292,HTTP://BBQR.IO/BQBET01509,21/03/2020 11:39,21/03/2020 19:19,NULL,21/03/2020 19:19,NULL,NULL,NULL,NULL
1034,1292,HTTP://BBQR.IO/BQBET01509,21/03/2020 19:19,21/03/2020 20:36,NULL,21/03/2020 20:36,NULL,NULL,NULL,NULL
1035,1292,HTTP://BBQR.IO/BQBET01509,22/03/2020 23:08,22/03/2020 23:22,NULL,22/03/2020 23:22,NULL,NULL,NULL,NULL
1040,1292,HTTP://BBQR.IO/BQBET01509,23/03/2020 20:15,23/03/2020 20:29,NULL,23/03/2020 20:29,NULL,NULL,NULL,NULL
1041,1292,HTTP://BBQR.IO/BQBET01509,24/03/2020 11:35,24/03/2020 14:44,NULL,24/03/2020 14:44,NULL,NULL,NULL,NULL
1056,1292,HTTP://BBQR.IO/BQBET01509,26/03/2020 15:33,26/03/2020 15:33,NULL,NULL,NULL,NULL,NULL,NULL
852,1293,HTTP://BBQR.IO/BQBET06099,14/03/2020 14:50,14/03/2020 15:03,NULL,14/03/2020 15:03,NULL,NULL,NULL,NULL
882,1293,HTTP://BBQR.IO/BQBET06099,15/03/2020 09:57,15/03/2020 11:32,NULL,15/03/2020 11:32,NULL,NULL,NULL,NULL
885,1293,HTTP://BBQR.IO/BQBET06099,15/03/2020 11:40,15/03/2020 13:05,NULL,15/03/2020 13:05,NULL,NULL,NULL,NULL
893,1293,HTTP://BBQR.IO/BQBET06099,15/03/2020 13:19,15/03/2020 13:46,NULL,15/03/2020 13:46,NULL,NULL,NULL,NULL
862,1297,HTTP://BBQR.IO/BQBET06081,14/03/2020 17:12,16/03/2020 18:20,NULL,16/03/2020 18:20,NULL,NULL,NULL,NULL
1011,1297,HTTP://BBQR.IO/BQBET06081,19/03/2020 19:05,19/03/2020 19:31,NULL,19/03/2020 19:31,NULL,NULL,NULL,NULL
1012,1297,HTTP://BBQR.IO/BQBET06081,19/03/2020 19:31,19/03/2020 19:31,NULL,19/03/2020 19:31,NULL,NULL,NULL,NULL
1017,1297,HTTP://BBQR.IO/BQBET06081,20/03/2020 09:04,20/03/2020 10:16,NULL,20/03/2020 10:16,NULL,NULL,NULL,NULL
841,1298,HTTP://BBQR.IO/BQBET01568,14/03/2020 12:29,14/03/2020 12:31,NULL,14/03/2020 12:31,NULL,NULL,NULL,NULL
842,1298,HTTP://BBQR.IO/BQBET01568,14/03/2020 12:32,14/03/2020 19:32,NULL,14/03/2020 19:32,NULL,NULL,NULL,NULL
825,1299,HTTP://BBQR.IO/BQBET01604,13/03/2020 18:00,13/03/2020 18:00,NULL,13/03/2020 18:00,NULL,NULL,NULL,NULL
920,1299,HTTP://BBQR.IO/BQBET01604,16/03/2020 08:34,16/03/2020 08:35,NULL,16/03/2020 08:35,NULL,NULL,NULL,NULL
872,1300,HTTP://BBQR.IO/BQBET00629,14/03/2020 19:59,14/03/2020 20:00,NULL,14/03/2020 20:00,NULL,NULL,NULL,NULL
898,1300,HTTP://BBQR.IO/BQBET00629,15/03/2020 14:30,15/03/2020 14:30,NULL,15/03/2020 14:30,NULL,NULL,NULL,NULL
899,1300,HTTP://BBQR.IO/BQBET00629,15/03/2020 14:30,15/03/2020 15:18,NULL,15/03/2020 15:18,NULL,NULL,NULL,NULL
896,1301,HTTP://BBQR.IO/BQBET01585,15/03/2020 14:17,15/03/2020 14:24,NULL,15/03/2020 14:24,NULL,NULL,NULL,NULL
897,1301,HTTP://BBQR.IO/BQBET01585,15/03/2020 14:26,15/03/2020 18:22,NULL,15/03/2020 18:22,NULL,NULL,NULL,NULL
944,1301,HTTP://BBQR.IO/BQBET01585,16/03/2020 14:43,16/03/2020 14:43,NULL,16/03/2020 14:43,NULL,NULL,NULL,NULL
1002,1302,HTTP://BBQR.IO/BQBET00643,18/03/2020 17:15,18/03/2020 17:15,NULL,18/03/2020 17:15,NULL,NULL,NULL,NULL
1003,1302,HTTP://BBQR.IO/BQBET00643,18/03/2020 17:26,18/03/2020 18:19,NULL,18/03/2020 18:19,NULL,NULL,NULL,NULL
848,1303,HTTP://BBQR.IO/BQBET05941,14/03/2020 13:37,14/03/2020 19:13,NULL,14/03/2020 19:13,NULL,NULL,NULL,NULL
879,1305,HTTP://BBQR.IO/BQBET01573,14/03/2020 23:47,14/03/2020 23:48,NULL,14/03/2020 23:48,NULL,NULL,NULL,NULL
901,1305,HTTP://BBQR.IO/BQBET01573,15/03/2020 15:03,15/03/2020 16:36,NULL,15/03/2020 16:36,NULL,NULL,NULL,NULL
876,1307,HTTP://BBQR.IO/BQBET01507,14/03/2020 21:09,14/03/2020 21:13,NULL,14/03/2020 21:13,NULL,NULL,NULL,NULL
998,1307,HTTP://BBQR.IO/BQBET01507,18/03/2020 14:22,18/03/2020 14:59,NULL,18/03/2020 14:59,NULL,NULL,NULL,NULL
835,1308,HTTP://BBQR.IO/BQBET01417,14/03/2020 10:03,14/03/2020 10:03,NULL,NULL,NULL,NULL,NULL,NULL
836,1309,HTTP://BBQR.IO/BQBET00290,14/03/2020 10:58,14/03/2020 10:58,NULL,14/03/2020 10:58,NULL,NULL,NULL,NULL
847,1309,HTTP://BBQR.IO/BQBET00290,14/03/2020 13:18,14/03/2020 13:53,NULL,14/03/2020 13:53,NULL,NULL,NULL,NULL
916,1309,HTTP://BBQR.IO/BQBET00290,16/03/2020 08:00,16/03/2020 08:52,NULL,16/03/2020 08:52,NULL,NULL,NULL,NULL
955,1309,HTTP://BBQR.IO/BQBET00290,16/03/2020 17:39,16/03/2020 18:35,NULL,16/03/2020 18:35,NULL,NULL,NULL,NULL
997,1309,HTTP://BBQR.IO/BQBET00290,18/03/2020 13:36,18/03/2020 14:06,NULL,18/03/2020 14:06,NULL,NULL,NULL,NULL
1042,1309,HTTP://BBQR.IO/BQBET00290,24/03/2020 13:36,24/03/2020 14:13,NULL,24/03/2020 14:13,NULL,NULL,NULL,NULL
1050,1309,HTTP://BBQR.IO/BQBET00290,25/03/2020 17:43,25/03/2020 18:30,NULL,25/03/2020 18:30,NULL,NULL,NULL,NULL
1061,1309,HTTP://BBQR.IO/BQBET00290,27/03/2020 17:19,27/03/2020 18:02,NULL,27/03/2020 18:02,NULL,NULL,NULL,NULL
863,1313,HTTP://BBQR.IO/BQBET00560,14/03/2020 17:16,14/03/2020 17:55,NULL,14/03/2020 17:55,NULL,NULL,NULL,NULL
855,1314,HTTP://BBQR.IO/BQBET01572,14/03/2020 15:40,14/03/2020 15:40,NULL,NULL,NULL,NULL,NULL,NULL
884,1315,HTTP://BBQR.IO/BQBET01575,15/03/2020 10:57,15/03/2020 11:15,NULL,15/03/2020 11:15,NULL,NULL,NULL,NULL
894,1315,HTTP://BBQR.IO/BQBET01575,15/03/2020 13:31,15/03/2020 16:03,NULL,15/03/2020 16:03,NULL,NULL,NULL,NULL
968,1315,HTTP://BBQR.IO/BQBET01575,17/03/2020 09:30,17/03/2020 19:47,NULL,17/03/2020 19:47,NULL,NULL,NULL,NULL
864,1318,HTTP://BBQR.IO/BQBET01584,14/03/2020 17:25,14/03/2020 17:26,NULL,14/03/2020 17:26,NULL,NULL,NULL,NULL
865,1318,HTTP://BBQR.IO/BQBET01584,14/03/2020 17:26,14/03/2020 17:28,NULL,14/03/2020 17:28,NULL,NULL,NULL,NULL
867,1318,HTTP://BBQR.IO/BQBET01584,14/03/2020 17:32,14/03/2020 17:32,NULL,14/03/2020 17:32,NULL,NULL,NULL,NULL
902,1318,HTTP://BBQR.IO/BQBET01584,15/03/2020 15:36,15/03/2020 15:45,NULL,15/03/2020 15:45,NULL,NULL,NULL,NULL
918,1318,HTTP://BBQR.IO/BQBET01584,16/03/2020 08:02,16/03/2020 08:57,NULL,16/03/2020 08:57,NULL,NULL,NULL,NULL
965,1318,HTTP://BBQR.IO/BQBET01584,17/03/2020 08:14,17/03/2020 08:58,NULL,17/03/2020 08:58,NULL,NULL,NULL,NULL
975,1318,HTTP://BBQR.IO/BQBET01584,17/03/2020 13:00,17/03/2020 13:41,NULL,17/03/2020 13:41,NULL,NULL,NULL,NULL
992,1318,HTTP://BBQR.IO/BQBET01584,18/03/2020 11:17,18/03/2020 12:07,NULL,18/03/2020 12:07,NULL,NULL,NULL,NULL
869,1319,HTTP://BBQR.IO/BQBET06104,14/03/2020 18:10,14/03/2020 18:12,NULL,14/03/2020 18:12,NULL,NULL,NULL,NULL
919,1319,HTTP://BBQR.IO/BQBET06104,16/03/2020 08:07,16/03/2020 08:58,NULL,16/03/2020 08:58,NULL,NULL,NULL,NULL
926,1319,HTTP://BBQR.IO/BQBET06104,16/03/2020 09:48,16/03/2020 11:03,NULL,16/03/2020 11:03,NULL,NULL,NULL,NULL
953,1319,HTTP://BBQR.IO/BQBET06104,16/03/2020 16:40,16/03/2020 18:10,NULL,16/03/2020 18:10,NULL,NULL,NULL,NULL
956,1319,HTTP://BBQR.IO/BQBET06104,16/03/2020 18:16,16/03/2020 18:47,NULL,16/03/2020 18:47,NULL,NULL,NULL,NULL
1004,1319,HTTP://BBQR.IO/BQBET06104,18/03/2020 19:59,18/03/2020 21:02,NULL,18/03/2020 21:02,NULL,NULL,NULL,NULL
1006,1319,HTTP://BBQR.IO/BQBET06104,19/03/2020 08:19,19/03/2020 08:43,NULL,19/03/2020 08:43,NULL,NULL,NULL,NULL
1030,1319,HTTP://BBQR.IO/BQBET06104,21/03/2020 12:30,21/03/2020 12:31,NULL,21/03/2020 12:31,NULL,NULL,NULL,NULL
1031,1319,HTTP://BBQR.IO/BQBET06104,21/03/2020 13:00,21/03/2020 16:16,NULL,21/03/2020 16:16,NULL,NULL,NULL,NULL
1048,1319,HTTP://BBQR.IO/BQBET06104,25/03/2020 17:06,25/03/2020 17:51,NULL,25/03/2020 17:51,NULL,NULL,NULL,NULL
877,1320,HTTP://BBQR.IO/BQBET01514,14/03/2020 21:42,14/03/2020 21:43,NULL,14/03/2020 21:43,NULL,NULL,NULL,NULL
891,1322,HTTP://BBQR.IO/BQBET00531,15/03/2020 13:17,15/03/2020 13:18,NULL,15/03/2020 13:18,NULL,NULL,NULL,NULL
935,1322,HTTP://BBQR.IO/BQBET00531,16/03/2020 12:24,16/03/2020 13:01,NULL,16/03/2020 13:01,NULL,NULL,NULL,NULL
938,1322,HTTP://BBQR.IO/BQBET00531,16/03/2020 13:02,16/03/2020 13:44,NULL,16/03/2020 13:44,NULL,NULL,NULL,NULL
970,1322,HTTP://BBQR.IO/BQBET00531,17/03/2020 10:22,17/03/2020 11:18,NULL,17/03/2020 11:18,NULL,NULL,NULL,NULL
973,1322,HTTP://BBQR.IO/BQBET00531,17/03/2020 11:18,17/03/2020 12:49,NULL,17/03/2020 12:49,NULL,NULL,NULL,NULL
993,1322,HTTP://BBQR.IO/BQBET00531,18/03/2020 11:59,18/03/2020 15:19,NULL,18/03/2020 15:19,NULL,NULL,NULL,NULL
1008,1322,HTTP://BBQR.IO/BQBET00531,19/03/2020 15:51,19/03/2020 16:24,NULL,19/03/2020 16:24,NULL,NULL,NULL,NULL
1020,1322,HTTP://BBQR.IO/BQBET00531,20/03/2020 12:39,20/03/2020 14:10,NULL,20/03/2020 14:10,NULL,NULL,NULL,NULL
1023,1322,HTTP://BBQR.IO/BQBET00531,20/03/2020 14:11,20/03/2020 17:01,NULL,20/03/2020 17:01,NULL,NULL,NULL,NULL
1037,1322,HTTP://BBQR.IO/BQBET00531,23/03/2020 14:01,23/03/2020 16:02,NULL,23/03/2020 16:02,NULL,NULL,NULL,NULL
911,1323,HTTP://BBQR.IO/BQBET06100,15/03/2020 21:00,17/03/2020 18:38,NULL,17/03/2020 18:38,NULL,NULL,NULL,NULL
1063,1323,HTTP://BBQR.IO/BQBET06100,28/03/2020 11:53,28/03/2020 11:53,NULL,NULL,NULL,NULL,NULL,NULL
969,1324,HTTP://BBQR.IO/BQBET06076,17/03/2020 09:43,17/03/2020 11:49,NULL,17/03/2020 11:49,NULL,NULL,NULL,NULL
958,1325,HTTP://BBQR.IO/BQSOR05659,16/03/2020 18:37,16/03/2020 19:32,NULL,16/03/2020 19:32,NULL,NULL,NULL,NULL
961,1325,HTTP://BBQR.IO/BQSOR05659,16/03/2020 20:00,16/03/2020 20:00,NULL,16/03/2020 20:00,NULL,NULL,NULL,NULL
964,1325,HTTP://BBQR.IO/BQSOR05659,17/03/2020 08:01,17/03/2020 08:34,NULL,17/03/2020 08:34,NULL,NULL,NULL,NULL
999,1325,HTTP://BBQR.IO/BQSOR05659,18/03/2020 16:22,18/03/2020 17:22,NULL,18/03/2020 17:22,NULL,NULL,NULL,NULL
943,1326,HTTP://BBQR.IO/BQBET01607,16/03/2020 14:18,16/03/2020 14:21,NULL,16/03/2020 14:21,NULL,NULL,NULL,NULL
945,1326,HTTP://BBQR.IO/BQBET01607,16/03/2020 14:44,16/03/2020 16:31,NULL,16/03/2020 16:31,NULL,NULL,NULL,NULL
1016,1328,HTTP://BBQR.IO/BQBET00476,20/03/2020 08:54,20/03/2020 09:50,NULL,20/03/2020 09:50,NULL,NULL,NULL,NULL
1026,1328,HTTP://BBQR.IO/BQBET00476,20/03/2020 18:43,20/03/2020 21:25,NULL,20/03/2020 21:25,NULL,NULL,NULL,NULL
1033,1328,HTTP://BBQR.IO/BQBET00476,21/03/2020 18:06,21/03/2020 18:55,NULL,21/03/2020 18:55,NULL,NULL,NULL,NULL
1038,1328,HTTP://BBQR.IO/BQBET00476,23/03/2020 14:07,23/03/2020 16:57,NULL,23/03/2020 16:57,NULL,NULL,NULL,NULL
1044,1328,HTTP://BBQR.IO/BQBET00476,25/03/2020 09:08,25/03/2020 14:29,NULL,25/03/2020 14:29,NULL,NULL,NULL,NULL
1051,1328,HTTP://BBQR.IO/BQBET00476,25/03/2020 18:37,25/03/2020 20:02,NULL,25/03/2020 20:02,NULL,NULL,NULL,NULL
978,1330,HTTP://BBQR.IO/BQBET01579,17/03/2020 15:48,17/03/2020 15:48,NULL,17/03/2020 15:48,NULL,NULL,NULL,NULL
983,1331,HTTP://BBQR.IO/BQBET00627,17/03/2020 18:36,17/03/2020 18:37,NULL,17/03/2020 18:37,NULL,NULL,NULL,NULL
995,1331,HTTP://BBQR.IO/BQBET00627,18/03/2020 12:48,18/03/2020 12:54,NULL,18/03/2020 12:54,NULL,NULL,NULL,NULL
996,1331,HTTP://BBQR.IO/BQBET00627,18/03/2020 12:55,18/03/2020 14:10,NULL,18/03/2020 14:10,NULL,NULL,NULL,NULL
1022,1331,HTTP://BBQR.IO/BQBET00627,20/03/2020 13:53,20/03/2020 15:44,NULL,20/03/2020 15:44,NULL,NULL,NULL,NULL
1047,1333,HTTP://BBQR.IO/BQSOR05080,25/03/2020 16:12,25/03/2020 23:32,NULL,25/03/2020 23:32,NULL,NULL,NULL,NULL
1052,1333,HTTP://BBQR.IO/BQSOR05080,25/03/2020 23:32,25/03/2020 23:32,NULL,NULL,NULL,NULL,NULL,NULL
id,user_id,bag_id,created_at,updated_at,completed_at,cancelled_at,distance_travelled,primary_transport_method,another_bag_seen,reward_id
